Ref,Val,Package,PosX,PosY,Rot,Side
"J1","Conn_01x07_Female","1x7_2.54mm_FemaleHeader",21.502000,-143.780000,270.000000,top
"J2","Conn_01x07_Female","1x7_2.54mm_FemaleHeader",36.742000,-143.780000,270.000000,top
